Fe,Cu,species,Si_Al,calcination_temp,calcination_time,Aging_O2,Aging_H2O,Aging_CO2,Aging_Temp,Aging_Time,NO,NH3,O2,H2O,GHSV,Measurement_Temp,Conversion
0.57,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,350.170648464163,21.7391304347826
0.57,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,401.36518771331,36.231884057971
0.57,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,500.341296928327,56.2801932367149
0.57,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,600.170648464163,63.2850241545893
0.57,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,650.511945392491,62.8019323671497
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,199.14675767918,4.10628019323671
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,249.488054607508,7.97101449275362
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,298.976109215017,15.7004830917874
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,349.317406143344,33.3333333333333
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,400.511945392491,54.8309178743961
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,498.634812286689,74.8792270531401
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,599.317406143344,79.7101449275362
1.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,648.805460750853,76.8115942028985
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,199.14675767918,3.38164251207729
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,248.634812286689,7.72946859903382
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,299.829351535836,15.2173913043478
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,350.170648464163,32.8502415458937
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,400.511945392491,54.3478260869565
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,499.488054607508,78.5024154589372
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,600.170648464163,83.8164251207729
2.0,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,649.658703071672,78.743961352657
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,200.0,3.86473429951691
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,249.488054607508,7.97101449275362
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,300.682593856655,15.9420289855072
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,351.023890784982,34.0579710144927
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,400.511945392491,57.2463768115942
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,500.341296928327,81.4009661835749
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,600.170648464163,85.5072463768116
2.7,0.0,ZSM-5,14.0,500.0,3.0,20.0,10.0,0.0,800.0,8.0,1000.0,1000.0,10.0,5.0,0.52,650.511945392491,78.743961352657
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,192.711706142493,10.1494447158302
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,245.182277594532,19.6309921624741
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,269.396903896283,32.0893296386437
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,296.180665130575,53.3051188165465
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,322.274482001357,79.5895782088248
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,347.872023101896,81.4497477553031
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,396.452579293887,83.3250476606303
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,447.009160351543,84.2799894519784
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,499.549331454286,83.1625043769966
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,550.122555906675,81.5828949131733
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,191.416547425029,7.38361511825455
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,243.906788343571,13.8697838087868
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,269.443808008715,24.94650337407
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,296.906922355321,42.706518590888
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,322.330464329098,71.0642694414303
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,347.838736312429,86.5188502656458
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,397.712938185999,91.3903935190188
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,447.611348633728,92.5753167648699
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,499.490323054776,92.1486406453314
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,549.405376897238,90.7990126360111
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,192.017222671329,15.9093561816161
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,245.050643472547,39.6769884533747
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,268.611638272026,51.674066132637
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,296.008179039697,79.5722863701404
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,321.546711740726,90.4185921849535
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,346.493647410763,91.3566744335842
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,397.70083389892,93.2337035227798
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,446.307111700954,91.1919696701149
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,498.862413162547,87.770347090432
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,548.140478897472,83.4249080290329
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,192.032353030178,13.6052186769149
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,245.07031293905,36.6816096972631
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,269.946135922498,48.4491382179895
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,296.705688582631,73.3515474034142
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,321.563355135459,87.8840409297821
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,347.165435343653,89.0529692248501
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,397.056280611958,91.3899612230517
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,447.643122387311,87.7366280049973
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,499.537227167207,85.0058143807576
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,548.806214686823,82.0428578221793
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,192.091361429689,4.61908240858021
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,243.930996917729,10.1831638012648
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,270.142830587533,18.4953506568737
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,297.610484041794,35.5641246222814
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,322.381907549184,63.2302019254462
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,347.197209097236,84.2142804649775
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,397.669060145337,98.0723922826524
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,446.907786947255,99.7177107334765
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,498.125564686607,99.9818435693813
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,548.066340139112,94.7151818020689
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,191.389312779101,11.5310626267167
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,244.46661162098,28.6166961348417
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,269.327304245578,42.6883621602694
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,296.764696982141,64.3654111350795
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,322.221525745386,87.6540594752791
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,345.78705965252,98.9598959031311
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,396.34515374606,99.684423944009
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,446.261720624408,98.1043821842186
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,498.152799332535,95.8343960609191
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,0.0,3.3,548.754771466737,89.8769253381635
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,192.894875952133,10.3850397527912
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,245.494151496982,17.0066024046802
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,270.63029726786,25.5155800430699
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,296.973395253789,36.1028428301291
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,323.328910443578,48.7691003203638
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,348.518450191047,66.2177551824087
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,399.469962783866,96.9567207228941
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,449.054341231857,98.7983694437447
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,501.015372498376,98.5596043524073
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,551.173425764633,96.4508083599712
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,192.579505300353,9.08195895565103
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,245.141342756183,17.3217379358767
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,269.876325088339,23.1685352097627
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,297.08480565371,32.9045478481862
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,322.438162544169,43.5033465873966
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,349.028268551236,64.2540964214028
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,399.116607773851,91.9307939463782
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,447.349823321554,94.9843164490303
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,500.530035335689,94.3691854474963
1.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,551.855123674911,92.4570133329263
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,193.197879858657,9.08234055056513
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,245.141342756183,16.2418243289653
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,270.494699646643,25.3287440184997
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,296.466431095406,35.2799761884773
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,321.819787985865,46.7427058132169
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,349.028268551236,65.3340100283143
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,399.734982332155,96.4668126903204
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,448.586572438162,99.7366995092689
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,501.148409893993,99.7691350769676
3.5,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,550.0,97.6394538613589
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,191.961130742049,9.72952552488379
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,245.759717314487,17.3221195307908
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,269.876325088339,25.5443451449679
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,297.08480565371,35.2803577833914
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,321.819787985865,46.09475764907
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,347.791519434629,63.3894023460455
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,397.879858657243,94.3058406917552
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,447.968197879858,98.2244388646788
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,499.911660777385,98.688458280228
6.6,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,550.0,97.8554365827412
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,193.466067329627,6.01879609886931
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,243.675031131703,12.4338783894531
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,270.009437074932,21.5658448842893
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,298.117019729163,27.5782549926029
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,322.665831757531,37.7507831707862
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,348.44270524751,53.5358874930375
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,399.433952892676,90.9276360836848
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,448.44217308163,96.3039305771871
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,501.594014198185,95.4407575203908
1.2,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,552.326984003093,89.5894162849854
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,191.984732824427,8.15018640156222
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,244.751908396946,15.1619918338363
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,269.465648854961,24.9458547843067
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,296.18320610687,33.5682584768329
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,321.564885496183,44.5153559382212
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,348.282442748091,60.3470619563287
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,397.041984732824,92.9375998579797
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,447.137404580152,97.3894905023966
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,499.236641221374,94.6334102609622
3.1,0.0,ZSM-5,25.0,550.0,6.0,0.0,10.0,0.0,700.0,8.0,500.0,500.0,5.0,0.0,3.3,550.0,92.3415586721107
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,151.030927835051,21.7847769028871
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,173.711340206185,67.4540682414698
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,192.268041237113,93.1758530183727
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,250.0,99.2125984251968
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,304.639175257731,98.9501312335958
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,347.938144329896,99.2125984251968
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,396.391752577319,90.2887139107611
0.0,1.95,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,443.81443298969,88.4514435695538
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,148.969072164948,35.1706036745406
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,173.711340206185,80.8398950131233
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,201.546391752577,98.9501312335958
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,251.030927835051,99.7375328083989
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,294.329896907216,98.9501312335958
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,358.247422680412,89.501312335958
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,398.453608247422,87.9265091863517
0.0,2.93,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,451.030927835051,88.1889763779527
0.0,3.87,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,146.907216494845,41.4698162729658
0.0,3.87,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,173.711340206185,88.4514435695538
0.0,3.87,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,199.484536082474,99.7375328083989
0.0,3.87,ZSM-5,14.0,500.0,5.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,5.0,10.0,1.0,251.030927835051,99.2125984251968
